ContactId,FirstName,LastName,Email,Phone,AccountName,Industry,AnnualRevenue,NumberOfEmployees,LeadSource,CreatedDate,LastActivityDate,TotalSpend,SupportCasesOpened,MarketingEngagementScore,CustomerStatus
003e0hxRDGq0nnKBbK,Laura,Perry,laura.perry@floresandsons.com,001-237-671-6471x79773,Flores and Sons,Consulting,9997669,111,Other,2021-08-06 09:39:03,2021-08-21 05:52:46,463876.55,24,89,Active
003WUkgMZCYenfxzkW,Francisco,Douglas,francisco.douglas@jonesinc.com,717.214.0927x9506,Jones Inc,Finance,70228237,6303,Purchased List,2022-11-04 22:10:50,2024-02-15 02:27:28,2727436.44,22,4,Active
003CzjwzM2molOoxAc,Wendy,Green,wendy.green@garciallc.com,+1-898-913-6825,Garcia LLC,Healthcare,18592186,101,Partner Referral,2023-08-31 09:29:17,2024-06-19 15:28:39,708284.36,2,2,Active
003UFlK7OIUZHTMKYv,Jason,Stewart,jason.stewart@pham.com,001-937-808-5622x33299,"Pham, Flynn and Smith",Healthcare,2290791,367,Web,2025-03-18 00:13:41,2025-10-06 01:04:01,163140.03,50,87,Active
003SUdn09ZyyvTTKNA,Marissa,Jackson,marissa.jackson@williamsplc.com,563.622.7253x9036,Williams PLC,Technology,74167418,9666,Partner Referral,2024-08-07 21:02:52,2025-08-31 13:11:59,934985.26,36,0,Active
0031O3YAqeXArPR6kk,Robert,Armstrong,robert.armstrong@lawson-armstrong.com,+1-821-290-9560x972,Lawson-Armstrong,Technology,54022046,1407,Partner Referral,2020-11-04 02:00:03,2024-08-21 16:20:48,2299995.6,17,21,Active
003LHSVTISmpBMYbmZ,Michael,Mclean,michael.mclean@rodriguezplc.com,(954)614-5286,Rodriguez PLC,Manufacturing,51763108,9718,Partner Referral,2024-02-21 12:18:13,2025-02-22 12:50:38,1410087.38,30,92,Active
003m8PfNtgm5ZZHoq5,Amy,Jackson,amy.jackson@wilson-morales.com,728-416-0461x078,Wilson-Morales,Retail,15092993,316,Web,2022-06-07 07:54:44,2025-06-22 12:30:09,165640.49,20,92,Prospect
0035v6fvI9IRE4ATJS,Jessica,Chen,jessica.chen@schultz-mathews.com,553.969.0632,Schultz-Mathews,Manufacturing,23637862,8413,Purchased List,2023-10-05 14:18:33,2025-03-23 19:43:12,856382.03,32,48,Active
003GSfvmmL6l8fNrLH,James,Ferguson,james.ferguson@browninc.com,629-454-2077,Brown Inc,Healthcare,11771225,96,Purchased List,2024-10-05 02:07:10,2024-10-23 12:27:06,959482.87,5,76,Prospect
003wKqNqkcrQksDghv,Nicholas,Barber,nicholas.barber@gloverllc.com,(819)830-1108,Glover LLC,Consulting,3036424,179,Web,2024-01-04 16:07:51,2025-01-04 08:26:33,47672.19,46,24,Active
0038qUkljOKESKrJsd,Yolanda,Hall,yolanda.hall@younggroup.com,(581)211-3947x4204,Young Group,Consulting,15315813,159,Other,2023-07-08 20:48:44,2023-10-16 02:13:16,1157253.97,16,32,Active
003bZVweYMm228A1cr,Theresa,Ochoa,theresa.ochoa@vaughn-cox.com,(333)837-5768,Vaughn-Cox,Consulting,1411314,254,Phone Inquiry,2024-05-24 18:22:21,2025-04-22 00:38:42,71328.05,3,61,Active
003qzpXpduAm6dojGo,David,Villanueva,david.villanueva@martinez.com,873.425.2557,"Martinez, Rowland and Butler",Consulting,1280741,92,Other,2020-12-02 08:12:29,2025-10-13 23:04:46,113724.72,3,81,Prospect
00318mf2ySJz1JgBb1,John,Harris,john.harris@nguyen.com,874-992-9195x5033,"Nguyen, Mccoy and Valdez",Consulting,16315330,26,Phone Inquiry,2020-12-08 03:34:57,2021-02-14 20:54:30,652126.81,21,35,Active
0038TV0yrcNmpTc9b5,Robert,Kelley,robert.kelley@mendezltd.com,(680)997-6758,Mendez Ltd,Technology,25014315,4336,Partner Referral,2023-04-02 22:27:30,2023-12-30 10:08:01,802882.97,8,70,Active
003h1Kq3QuBjMV6SgI,Travis,Weaver,travis.weaver@wilson.com,001-645-313-8386x0353,"Wilson, Nicholson and Yoder",Consulting,5700413,44,Web,2023-05-07 18:39:42,2025-03-27 05:37:33,259324.7,45,34,Active
003fIDubMYT4JmSwrv,Aaron,Pollard,aaron.pollard@bentleygroup.com,508.356.6356x663,Bentley Group,Retail,16953792,92,Web,2024-04-04 09:17:39,2024-12-28 09:17:39,259511.21,45,40,Churned
003yNPWQPRomatYCxR,Allison,Norris,allison.norris@blankenshipllc.com,805.259.7675,Blankenship LLC,Retail,6120346,197,Web,2024-02-19 02:25:35,2024-10-18 02:25:35,80012.86,28,91,Churned
003vlj50aHIB4NB58Z,John,Bradshaw,john.bradshaw@pierce-snyder.com,+1-717-846-6699x256,Pierce-Snyder,Healthcare,16499772,105,Partner Referral,2025-07-25 15:21:28,2025-09-03 20:31:34,274979.38,21,17,Prospect
003fDPRU86tOJ64vPR,Robert,Mills,robert.mills@johnsonandsons.com,7054950844,Johnson and Sons,Finance,85993632,4921,Other,2024-06-08 12:40:00,2025-01-17 05:00:25,2003649.79,18,96,Prospect
003ry1xxI8IlF6ogqS,Tyler,Cochran,tyler.cochran@averygroup.com,702-454-7288x488,Avery Group,Finance,9367092,1472,Other,2023-07-31 22:34:11,2024-09-06 03:08:52,747224.39,22,39,Active
003mQfnW5pgVCCjMp7,Timothy,Davis,timothy.davis@martinez-bell.com,312.764.7366x814,Martinez-Bell,Healthcare,18476390,194,Other,2024-07-22 06:02:07,2024-10-31 19:02:39,672027.24,32,77,Active
003zgKJI1ZGudKMAuE,Gabriela,Anderson,gabriela.anderson@peters.com,(395)390-8431x2458,"Peters, James and Hughes",Consulting,8759804,390,Web,2022-02-03 23:08:24,2023-01-06 23:08:24,110771.34,27,9,Churned
003bD0A3Y3LZbi3cCT,Steven,Moore,steven.moore@austin.com,465-358-3656,"Austin, Guerrero and Brooks",Healthcare,15113868,105,Phone Inquiry,2024-09-27 01:31:06,2025-08-04 17:52:03,1198032.02,25,51,Prospect
0032vFRFW200OxOrO0,Emily,Hanson,emily.hanson@west.com,+1-584-822-6755,"West, Higgins and Randall",Healthcare,16038323,315,Web,2021-02-08 04:11:55,2021-11-14 04:11:55,198598.58,43,33,Churned
0031UeyZMrQ6vAJCQy,Rhonda,Murray,rhonda.murray@ewing-kline.com,+1-940-677-0729x81605,Ewing-Kline,Retail,7866582,483,Purchased List,2022-02-13 05:28:05,2023-10-05 09:39:17,474321.95,19,58,Active
003dqpgeomvH7GPkK6,Carly,James,carly.james@rogers.com,(607)447-9882x440,"Rogers, Ryan and Jones",Finance,89041164,3547,Web,2024-11-15 18:46:03,2025-04-11 19:08:58,1022537.68,13,17,Active
003kmvXTfzBQcRL09c,Sonya,Anderson,sonya.anderson@harper-cervantes.com,6609942368,Harper-Cervantes,Manufacturing,8797742,9118,Phone Inquiry,2025-04-12 06:41:54,2025-07-13 07:56:59,755579.45,21,58,Prospect
003ohrw1FPdik4pURI,Christopher,Lin,christopher.lin@brown.com,428-737-0764x76351,"Brown, Warren and Williams",Technology,97442997,7307,Phone Inquiry,2025-04-06 22:34:31,2025-05-30 12:26:44,3809370.98,43,96,Active
003z4mhn9DN7PNIUfY,Jessica,Walker,jessica.walker@cartergroup.com,(680)322-7848,Carter Group,Finance,44935426,8661,Other,2024-10-30 19:53:24,2025-09-22 06:38:01,3484069.83,15,34,Prospect
003stBinoLpXGDTsAm,Nicholas,Morales,nicholas.morales@cortez.com,001-694-811-0717x97980,"Cortez, Davis and Reyes",Retail,4326436,384,Web,2023-11-15 22:45:49,2025-01-29 04:07:27,129333.19,23,21,Prospect
003VdTLh0KdcevCQ3F,Jennifer,Walsh,jennifer.walsh@noble-mccormick.com,(481)323-7887x645,Noble-Mccormick,Manufacturing,67396011,9979,Other,2023-05-28 07:55:14,2025-10-02 18:18:12,2344880.65,43,26,Active
003ZgB0LHBIyuUAvJ8,Elizabeth,Murray,elizabeth.murray@williams.com,768.710.0279,"Williams, Macias and Torres",Retail,5385823,480,Phone Inquiry,2021-09-04 08:14:57,2022-03-26 11:53:17,334899.03,1,38,Active
003ygFjG076OUwEkI6,Kyle,Robinson,kyle.robinson@jenningsgroup.com,5069437022,Jennings Group,Consulting,16046475,271,Phone Inquiry,2025-05-27 06:22:54,2025-06-15 02:28:20,266658.38,36,78,Active
003nk2XMNXYTwKnAFR,Richard,Hopkins,richard.hopkins@riosinc.com,001-565-898-8758x564,Rios Inc,Technology,61033265,7370,Web,2025-07-07 08:50:44,2025-08-30 06:22:55,5130801.92,0,52,Prospect
0033hYZM7h0Eg1gPs8,Adam,Knox,adam.knox@rush.com,001-559-948-5445x74854,"Rush, Graham and James",Retail,7320113,378,Phone Inquiry,2021-02-20 09:37:27,2022-01-25 09:37:27,102923.8,50,57,Churned
003bcy8jRGPHzyeFPB,Gene,Nash,gene.nash@parkllc.com,+1-822-656-8617x005,Park LLC,Consulting,6810008,346,Other,2023-07-21 14:35:32,2025-05-14 16:01:52,406540.34,22,51,Prospect
003canVcbY4GNRtAB2,Megan,Howell,megan.howell@hodgesplc.com,426.966.2665,Hodges PLC,Finance,91052665,7925,Other,2024-12-17 12:48:13,2025-05-03 19:55:23,3642425.14,31,24,Active
003XJ7IrM2WiOhn96Y,Austin,Rivera,austin.rivera@rivas.com,(355)864-8782x9096,"Rivas, Fields and Tate",Retail,692839,151,Other,2024-04-22 13:01:15,2025-06-15 07:46:12,40492.52,48,58,Active
003JqLUm0FvXqYUQg5,Danny,Myers,danny.myers@ruiz.com,+1-821-325-5873x401,"Ruiz, Rogers and Stanton",Technology,77349625,9216,Phone Inquiry,2024-12-09 14:41:22,2025-08-19 09:57:57,5797373.23,4,46,Prospect
003Mc1pdrwsu17P1J2,Anna,Moreno,anna.moreno@carr-ballard.com,(861)992-6156x7964,Carr-Ballard,Retail,11680127,126,Partner Referral,2024-09-26 00:22:37,2025-04-09 07:01:16,794827.01,50,93,Active
003DATknWHGpshPEPF,Jerry,Porter,jerry.porter@martinez.com,458-378-4570x0528,"Martinez, Hanson and Holland",Manufacturing,25436245,1381,Phone Inquiry,2023-09-04 22:31:14,2025-08-27 23:15:52,1991403.86,5,72,Prospect
003RQkpzHu295JiXVY,Caitlyn,Black,caitlyn.black@hernandezandsons.com,(421)509-6931,Hernandez and Sons,Finance,41990832,2880,Other,2022-10-23 05:57:09,2025-08-22 14:45:46,4122850.7,40,70,Active
003TOMAITfxp61PR3P,Kimberly,Shelton,kimberly.shelton@cook-ho.com,+1-334-598-3473x8331,Cook-Ho,Manufacturing,36913593,7179,Partner Referral,2023-02-11 00:59:13,2023-05-20 01:32:13,1370519.18,3,98,Active
0039Kk4hsdnLZVWxBn,Andre,Norton,andre.norton@cohen-erickson.com,(915)979-6144x9684,Cohen-Erickson,Manufacturing,77179465,2865,Purchased List,2023-09-03 19:12:56,2025-07-07 19:37:51,3817164.89,33,22,Active
003nIbIc1c78WlLJrk,Jack,Flores,jack.flores@baldwin-chang.com,992-265-1965x9525,Baldwin-Chang,Finance,75688678,7486,Phone Inquiry,2022-10-19 20:23:19,2023-01-07 15:34:06,5351668.02,2,0,Active
003ETElVxIxxCHy0JK,Michael,Hernandez,michael.hernandez@rivasinc.com,2765575912,Rivas Inc,Healthcare,4365567,317,Other,2025-04-16 13:20:30,2025-06-05 18:46:33,289917.96,28,31,Active
003ER9JucshJ9YKiKy,Jeffrey,Watson,jeffrey.watson@barron-green.com,(437)374-8214x898,Barron-Green,Finance,92410536,6929,Phone Inquiry,2022-01-08 18:54:56,2025-08-05 11:07:20,3045327.16,28,72,Active
0037ipzbPMPVl9ERHR,Susan,Sutton,susan.sutton@torres.com,822.288.4146x0226,"Torres, Thompson and Price",Healthcare,14778099,417,Other,2021-03-12 06:10:18,2021-09-18 06:10:18,77417.27,41,65,Churned
003Ni3JFASL03dtcBu,Kaitlyn,Compton,kaitlyn.compton@rodgers.com,897-437-4910x24500,"Rodgers, Morris and Todd",Manufacturing,54289156,778,Phone Inquiry,2024-05-23 14:55:19,2024-08-22 14:55:19,968496.75,33,45,Churned
003TlaS9XXXzIVIDra,Shelby,Hood,shelby.hood@king-leon.com,889-855-6919x693,King-Leon,Technology,68973718,9522,Partner Referral,2022-07-16 06:54:26,2024-11-16 21:40:37,2724476.06,38,62,Active
003ISY5RL14TN5t7El,Kaylee,Jones,kaylee.jones@jones.com,484.661.2459x334,"Jones, Bridges and Lopez",Manufacturing,22771849,4097,Phone Inquiry,2021-11-30 06:48:15,2023-05-19 06:18:47,1424740.12,2,91,Active
003RryxTIJX6MIQXhs,Jonathan,Shah,jonathan.shah@stevens-liu.com,+1-364-236-3807,Stevens-Liu,Technology,75281796,7184,Other,2025-05-27 22:27:04,2025-09-21 00:05:00,6712496.31,13,42,Prospect
003DfIM39imaT3Nohw,Frederick,Byrd,frederick.byrd@flowersplc.com,329-666-4506,Flowers PLC,Manufacturing,47641874,5207,Purchased List,2022-08-30 12:50:35,2024-03-08 15:57:19,1538546.45,22,35,Active
003I19ruInZMWIH5AY,Cody,Hickman,cody.hickman@parker-dunn.com,606.816.7018x17523,Parker-Dunn,Technology,17204206,5032,Purchased List,2021-03-17 13:41:38,2021-09-09 13:41:38,169072.91,49,84,Churned
003yq8ZPqFSU2Zxfcn,Anthony,Scott,anthony.scott@younggroup.com,342.722.9166x0736,Young Group,Consulting,14022993,466,Purchased List,2025-06-20 04:54:51,2025-09-25 23:47:39,961966.36,8,22,Prospect
003v5emn8gwxyaF6D5,Nancy,Garcia,nancy.garcia@miller.com,+1-575-714-5401x20594,"Miller, West and Bowen",Finance,25593053,6959,Purchased List,2021-01-28 23:50:50,2021-06-06 04:08:35,1636891.36,3,93,Active
003U5VMXxJOPM6uolG,Jerry,Bailey,jerry.bailey@adams.com,001-308-785-0459x3375,"Adams, Boyd and Chase",Finance,16606331,1733,Other,2024-10-20 12:04:39,2025-09-22 08:54:41,209719.94,7,59,Prospect
003npEJrA7fByGDQ64,Bobby,Faulkner,bobby.faulkner@hudson-jimenez.com,001-599-909-4864x25501,Hudson-Jimenez,Consulting,14890690,287,Partner Referral,2020-12-19 10:22:00,2021-06-17 21:51:54,260515.56,0,9,Active
003s0OG5g3W0q2WEe4,Matthew,Sweeney,matthew.sweeney@hernandez.com,+1-949-773-2331x93167,"Hernandez, Wolfe and Murray",Healthcare,13011810,72,Phone Inquiry,2020-12-26 22:21:40,2021-11-08 22:21:40,87992.73,38,71,Churned
003iP4hHeVbX4DApKd,Brandon,Hughes,brandon.hughes@wheeler.com,(727)402-3297,"Wheeler, Martin and Fitzgerald",Technology,96289894,5934,Web,2023-12-18 11:31:28,2025-08-02 08:38:54,7866996.7,4,55,Prospect
003sgsEdqmfJ2vMnH8,Joseph,Hale,joseph.hale@browning-guzman.com,(769)770-2717,Browning-Guzman,Finance,48908410,6732,Purchased List,2023-08-05 13:49:55,2025-04-13 05:22:11,978925.95,16,20,Prospect
0038bwYjZqEsferhwR,Karen,Johnson,karen.johnson@cain.com,001-435-823-0448x83907,"Cain, Fisher and Jimenez",Retail,1728278,216,Other,2024-12-28 03:22:45,2025-04-06 21:04:59,145709.34,41,100,Active
003P4PjssMPlQuqCIt,Barbara,Smith,barbara.smith@lewisllc.com,001-511-864-0422,Lewis LLC,Manufacturing,37682116,6932,Purchased List,2021-04-10 03:06:00,2023-10-29 04:52:30,2627687.67,14,86,Active
003J3CLfD3SdoaqVqr,Laurie,Murphy,laurie.murphy@diazinc.com,(851)282-4134,Diaz Inc,Healthcare,3690563,122,Partner Referral,2024-10-16 10:22:31,2025-07-10 20:48:35,173881.64,6,34,Prospect
003oKAIXUHEhOOqoAf,Gregory,Owen,gregory.owen@mills.com,(851)390-6436x79690,"Mills, Bean and Crawford",Finance,11432848,5207,Other,2025-01-03 05:13:00,2025-09-27 13:53:35,418811.95,48,51,Active
003O1uZnDLZhHVTw65,Heather,Matthews,heather.matthews@rodriguez-hart.com,+1-362-247-2546x85738,Rodriguez-Hart,Retail,9415978,168,Phone Inquiry,2023-04-04 15:34:28,2025-04-27 20:21:11,870607.64,8,68,Prospect
003aslEePaojBHWYVU,Deborah,Newman,deborah.newman@carterplc.com,261.478.1547,Carter PLC,Finance,97616623,7178,Phone Inquiry,2021-08-09 09:34:27,2022-06-16 09:34:27,1240043.8,28,99,Churned
0032KQZcf0x8DZDGoz,Toni,Beltran,toni.beltran@kleinltd.com,755.422.7156,Klein Ltd,Finance,17519987,2549,Phone Inquiry,2025-08-17 05:46:21,2025-09-13 16:09:37,431667.36,1,46,Prospect
0032wW4epT3k44nnnR,Brian,Oneill,brian.oneill@johnsonandsons.com,001-498-959-3201x5963,Johnson and Sons,Finance,58906010,8814,Purchased List,2025-01-27 17:39:16,2025-02-02 21:25:50,3541562.32,32,23,Active
003gLhbVgJ9wmA8sgi,Kelly,Gray,kelly.gray@kim.com,+1-840-256-8223,"Kim, Rivera and Harris",Technology,38896311,4818,Phone Inquiry,2025-09-25 19:37:15,2025-09-27 04:04:45,2348078.82,44,50,Prospect
003YI6MtzDEhoz4aLa,Jennifer,Parker,jennifer.parker@harrisonllc.com,363-737-2072,Harrison LLC,Manufacturing,95982575,2039,Phone Inquiry,2023-12-26 19:20:10,2025-01-01 18:25:29,4122907.1,7,94,Prospect
003eHqnBD1rlcGk1fS,Kelly,Jordan,kelly.jordan@johnson-fuentes.com,8206714904,Johnson-Fuentes,Manufacturing,21217100,7252,Phone Inquiry,2024-01-31 19:24:59,2024-04-14 07:06:26,1493054.62,4,45,Active
0031VJnmCWvxgMhClY,Lauren,Bartlett,lauren.bartlett@mcbride-dillon.com,(557)607-6687x82363,Mcbride-Dillon,Retail,3893328,72,Phone Inquiry,2021-03-26 16:45:43,2023-06-03 00:00:18,238167.52,10,39,Active
003D6ShjOszj40pESx,Aaron,Love,aaron.love@sandoval.com,452-201-7002,"Sandoval, Rich and Carter",Technology,16632689,9941,Web,2020-12-12 13:37:13,2025-01-29 18:51:45,1140812.71,5,95,Prospect
003CxKnDOVhD8v5CDq,Jerry,Carr,jerry.carr@maddox.com,898-546-1477x610,"Maddox, Knight and Johnson",Technology,26756456,4838,Partner Referral,2023-03-15 03:49:45,2023-06-15 02:10:52,1807763.69,15,25,Active
0034OFf8Oy1VFmgxOg,Trevor,Freeman,trevor.freeman@hill.com,324-655-6028,"Hill, Garner and Young",Manufacturing,78985517,8677,Other,2022-10-02 16:35:50,2023-06-11 16:35:50,1291851.42,40,98,Churned
003KmJ6LDdkoU75EvZ,Matthew,Robinson,matthew.robinson@schultz-gregory.com,001-253-700-5949,Schultz-Gregory,Consulting,16050033,310,Purchased List,2021-12-28 16:07:11,2022-04-02 16:07:11,98563.08,45,71,Churned
003lvzrJY77UEJKLvC,Lauren,Morris,lauren.morris@wilson-simmons.com,(897)772-4521x2636,Wilson-Simmons,Consulting,747956,46,Phone Inquiry,2024-11-17 17:08:12,2024-12-11 20:49:23,31846.52,21,21,Active
003kD4h6D9nziuoI8F,Lisa,Garza,lisa.garza@wood.com,(899)611-6159,"Wood, Mcneil and Conway",Manufacturing,5951054,6193,Purchased List,2022-11-06 11:50:02,2023-02-09 11:50:02,37962.44,45,17,Churned
003sK1xW7UNoGGtFpN,Richard,Montgomery,richard.montgomery@ruiz-jackson.com,+1-914-575-7494x46611,Ruiz-Jackson,Manufacturing,11435581,3927,Other,2021-03-06 19:42:58,2021-09-14 19:42:58,136471.82,49,97,Churned
003BLwAxN91DljCP3O,Nancy,Greene,nancy.greene@brucellc.com,(551)795-3936x53667,Bruce LLC,Finance,60518151,3986,Phone Inquiry,2022-11-22 12:19:55,2023-05-01 12:19:55,180674.96,46,61,Churned
003KOVQM8u0M7xn6vl,Michael,Lopez,michael.lopez@howard-roberson.com,7002755890,Howard-Roberson,Retail,16079818,427,Other,2022-06-30 14:20:35,2024-04-08 00:01:42,1268670.96,16,44,Active
003UVkPJTopWYa8YWr,Rachel,Foley,rachel.foley@mendoza-ramirez.com,001-716-661-5147,Mendoza-Ramirez,Retail,15980666,428,Web,2022-01-31 20:13:50,2024-10-13 06:14:41,973487.66,20,41,Active
003f7Hpdg9I5ZXqZQW,Danielle,Blevins,danielle.blevins@lesterplc.com,669-422-5200,Lester PLC,Technology,53167875,2165,Purchased List,2025-03-20 11:42:30,2025-05-10 13:51:23,4904673.82,27,40,Active
003FqNfr3AeRIEtmnn,David,Collins,david.collins@butler-callahan.com,001-626-965-3446x56910,Butler-Callahan,Consulting,6244450,458,Phone Inquiry,2023-03-27 20:16:23,2024-07-06 12:21:29,605823.71,7,65,Active
003eIwwzaupXJ25nyC,Tamara,Coleman,tamara.coleman@pierceplc.com,941-240-7203x532,Pierce PLC,Finance,31709388,6553,Other,2023-12-07 17:25:35,2025-09-20 00:55:51,2585705.33,35,36,Active
003WTJyDWvm6VeRNrh,Ruben,Rasmussen,ruben.rasmussen@oconnor.com,+1-602-328-4047x1721,"Oconnor, Mahoney and Garza",Consulting,12607139,95,Purchased List,2022-10-17 00:37:55,2025-07-26 20:03:47,744186.48,47,28,Active
003cKrrFm5MZIHjXxL,Anthony,Young,anthony.young@ramirez-lowe.com,665.282.6506x443,Ramirez-Lowe,Retail,9438132,390,Partner Referral,2023-05-16 16:57:14,2023-12-02 16:57:14,27562.8,30,25,Churned
003IW0XAhLcOMCmVVc,James,Sutton,james.sutton@jones-everett.com,+1-922-627-9890x91025,Jones-Everett,Healthcare,6091760,53,Phone Inquiry,2024-07-16 13:01:32,2025-09-26 21:32:06,307665.04,30,11,Active
0030TkPkbfpHXOL2hA,Eduardo,Campbell,eduardo.campbell@peck-adams.com,(920)736-4026x69490,Peck-Adams,Retail,11978404,155,Partner Referral,2021-03-29 12:17:36,2021-07-20 08:16:33,1045910.89,24,19,Active
003bDaFI2m4OBpcyQP,Gabriel,Wagner,gabriel.wagner@beasleyltd.com,001-305-938-1376,Beasley Ltd,Healthcare,15001343,283,Purchased List,2025-09-18 13:48:10,2025-10-04 10:34:15,543095.35,48,17,Active
003b2EOsPs7kzozF7k,Blake,Hall,blake.hall@evans.com,854.259.9861,"Evans, Cohen and Berger",Consulting,8590654,417,Purchased List,2022-02-07 13:57:07,2023-01-16 17:47:55,221604.32,15,96,Active
003XvYJ8U9OFXL95q3,Brenda,Scott,brenda.scott@schultzinc.com,205-906-3765,Schultz Inc,Manufacturing,13690666,8113,Purchased List,2021-06-04 02:20:27,2025-08-05 03:10:46,752073.03,2,35,Prospect
003RHaBalUzbRRkdD1,Nathan,Keller,nathan.keller@carrillo.com,001-356-957-8102x253,"Carrillo, Hurley and King",Technology,39255217,7250,Purchased List,2021-09-25 15:18:09,2024-12-17 16:52:26,3919439.94,42,49,Active
003dXeLELsW9v8HvO5,Antonio,Boone,antonio.boone@williams-washington.com,+1-608-325-7348x3388,Williams-Washington,Manufacturing,38384797,3670,Purchased List,2022-05-15 02:36:34,2022-09-13 02:36:34,149261.6,49,9,Churned
003hZbGXqhMz6YYNvg,Debbie,George,debbie.george@hardy-singleton.com,+1-713-505-9583x54560,Hardy-Singleton,Healthcare,15577464,414,Web,2023-09-20 06:27:00,2025-10-03 12:46:06,1162215.07,3,3,Active
003VBadKlS5KX3SMXl,Robin,Williams,robin.williams@ramirezgroup.com,+1-248-301-9441x5358,Ramirez Group,Technology,28481131,6944,Phone Inquiry,2020-11-18 18:00:05,2021-03-01 18:00:05,541813.48,36,50,Churned
003TibTbeYRJYWoir9,Daniel,Best,daniel.best@lopezltd.com,507.525.5847,Lopez Ltd,Manufacturing,66818536,3223,Other,2021-11-23 14:57:25,2024-12-27 16:30:33,5914421.56,32,5,Active
003aBB8YFoJ7N1YY2z,William,Brown,william.brown@calderoninc.com,8692301381,Calderon Inc,Retail,15144736,355,Phone Inquiry,2023-11-27 15:17:05,2024-05-12 15:17:05,139618.34,45,14,Churned
0032rOB4jGmzWtEyMY,Andrea,Bradford,andrea.bradford@johnson-scott.com,+1-211-247-9209x97465,Johnson-Scott,Technology,69287199,8214,Purchased List,2025-08-06 04:43:09,2025-09-18 06:19:45,2501873.77,32,42,Prospect
0039Xy8u4kkerEBuEJ,Ryan,Miller,ryan.miller@king.com,+1-497-574-3628,"King, Trevino and Mccoy",Finance,12097166,8598,Web,2024-04-26 11:10:17,2025-04-26 07:45:32,1183834.79,22,44,Prospect
0031XzOni65ccIfmd1,Cole,Phillips,cole.phillips@brownplc.com,742-312-6655,Brown PLC,Technology,39652451,7715,Partner Referral,2022-10-28 11:54:46,2023-09-22 11:54:46,776210.11,45,99,Churned
003vSNDs6k2hOGqMM1,Kristina,Wong,kristina.wong@petersandsons.com,+1-570-473-4208,Peters and Sons,Consulting,11140747,186,Web,2022-10-31 19:44:18,2023-05-20 19:44:18,122166.02,44,40,Churned
003LgmKbQn8grFZCKV,Christopher,Novak,christopher.novak@baker-porter.com,+1-251-681-8845x73474,Baker-Porter,Consulting,17941670,301,Web,2023-09-27 07:25:38,2024-05-27 08:31:08,694229.23,13,64,Active
003v7we4HpI6sCKCtL,Shannon,Hubbard,shannon.hubbard@contrerasltd.com,225-203-0758x8078,Contreras Ltd,Consulting,12816864,336,Phone Inquiry,2025-10-07 05:48:37,2025-10-08 17:15:48,133485.5,13,16,Prospect
003chOzzTKzOLMzVje,Nicholas,Miller,nicholas.miller@dunn-smith.com,+1-946-222-3358x522,Dunn-Smith,Healthcare,5641581,142,Other,2023-09-16 05:40:17,2025-09-16 13:32:09,362119.18,49,69,Active
003Jc5nmjnuLKwnJJf,Brian,Wiley,brian.wiley@greengroup.com,394-454-9098,Green Group,Consulting,13447287,98,Purchased List,2022-01-14 03:14:26,2022-06-27 03:14:26,89995.15,10,93,Churned
003y1z4nxA360DZmuB,Brandon,Price,brandon.price@fullerllc.com,(860)329-1259,Fuller LLC,Retail,3811995,184,Other,2022-12-14 15:37:43,2025-06-21 16:27:23,297757.09,25,30,Prospect
003JvvHYwc4dO1lGpc,Joshua,Pope,joshua.pope@martinandsons.com,(864)620-3923,Martin and Sons,Healthcare,16494811,61,Phone Inquiry,2021-05-27 06:08:42,2022-03-13 06:08:42,80442.82,37,28,Churned
003ZCl5B4hftHXKbPE,Corey,Munoz,corey.munoz@ryanltd.com,485-826-3493,Ryan Ltd,Retail,4583364,280,Other,2021-08-16 02:35:56,2024-12-26 03:33:46,93227.24,24,30,Active
003JUntuF17HYdbE8j,Hannah,Floyd,hannah.floyd@danielsplc.com,7833476825,Daniels PLC,Finance,24459831,7682,Phone Inquiry,2025-04-02 03:39:37,2025-09-03 01:04:46,2252231.41,16,90,Prospect
003yJU4wYIwQ8FjguZ,Manuel,Khan,manuel.khan@smithandsons.com,(512)736-5261x605,Smith and Sons,Retail,9839868,290,Other,2021-10-01 16:35:39,2022-06-24 16:35:39,144811.54,49,92,Churned
003AB2LoZihNRCVXwH,Latoya,Choi,latoya.choi@williams-coleman.com,954.767.7270,Williams-Coleman,Retail,7051031,160,Web,2025-09-28 00:53:02,2025-10-13 07:27:52,587582.05,36,79,Prospect
003DXrPBc5fPI2b9R1,Mary,Lee,mary.lee@martinez-monroe.com,216-603-1015x7666,Martinez-Monroe,Technology,59312290,4212,Web,2025-03-16 20:16:11,2025-08-29 12:50:36,2437095.87,3,92,Prospect
003qJ1OZ3vlZYOKuaU,William,Garcia,william.garcia@hillplc.com,+1-714-997-6948x5890,Hill PLC,Finance,37295782,6251,Phone Inquiry,2024-06-21 00:29:00,2024-08-11 00:51:26,2933655.33,17,43,Active
003k02de1wHiPJfZF9,Michael,Jackson,michael.jackson@flynn-cruz.com,6806822272,Flynn-Cruz,Retail,836773,383,Web,2023-09-20 01:40:30,2025-03-09 22:14:29,33482.04,1,57,Active
